pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
,,,,0,1,,,,0,0,0,,,,0,0,0,0,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
,,,,0,0,,,,0,0,0,,,,0,0,0,2,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
,,,,0,2,,,,0,0,0,,,,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,1,,,,0,0,0,,,,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0424_eattribute_added_from_data_synthetic_remove_eclass4_metamodels_remove_eclass4_v1__to__data_synthetic_remove_eclass4_metamodels_remove_eclass4_v2,3.0,3.0,0.0,0,0,5.0,6.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0452_eattribute_removed_from_data_synthetic_rename_attribute4_metamodels_rename_attribute4_v1__to__data_synthetic_rename_attribute4_metamodels_rename_attribute4_v2,1.0,1.0,0.0,0,0,4.0,3.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
,,,,0,1,,,,0,0,0,,,,0,0,0,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0436_eclass_added_from_data_synthetic_remove_reference2_metamodels_remove_reference2_v1__to__data_synthetic_remove_reference2_metamodels_remove_reference2_v2,2.0,3.0,1.0,1,0,2.0,3.0,1.0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0435_eclass_abstract_changed_from_data_synthetic_remove_eclass_metamodels_remove_eclass_v1__to__data_synthetic_remove_eclass_metamodels_remove_eclass_v2,3.0,3.0,0.0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0410_eattribute_added_from_data_synthetic_remove_eclass2_metamodels_remove_eclass2_v1__to__data_synthetic_remove_eclass2_metamodels_remove_eclass2_v2,3.0,3.0,0.0,0,0,4.0,5.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0368_eclass_removed_from_data_synthetic_mixed3_metamodels_mixed3_v1__to__data_synthetic_mixed3_metamodels_mixed3_v2,2.0,1.0,-1.0,0,1,3.0,2.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,0,,,,0,0,0,,,,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0071_eclass_abstract_changed_from_data_domains_clinic_metamodels_clinic_v1__to__data_domains_clinic_metamodels_clinic_v2,2.0,2.0,0.0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
,,,,0,1,,,,0,1,0,,,,0,0,0,0,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
augmented_0376_eattribute_added_from_data_synthetic_mixed4_metamodels_mixed4_v1__to__data_synthetic_mixed4_metamodels_mixed4_v2,2.0,2.0,0.0,0,0,3.0,4.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0154_ereference_multiplicity_changed_from_data_domains_shop_metamodels_shop_v3__to__data_domains_shop_metamodels_shop_v4,3.0,3.0,0.0,0,0,10.0,10.0,0.0,0,0,0,2.0,2.0,0.0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
,,,,0,0,,,,0,0,0,,,,0,0,3,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
,,,,0,3,,,,0,0,0,,,,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0074_eattribute_added_from_data_domains_clinic_metamodels_clinic_v2__to__data_domains_clinic_metamodels_clinic_v3,3.0,3.0,0.0,0,0,9.0,10.0,1.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0190_eattribute_removed_from_data_synthetic_add_attribute_metamodels_add_attribute_v1__to__data_synthetic_add_attribute_metamodels_add_attribute_v2,1.0,1.0,0.0,0,0,1.0,0.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
data_synthetic_remove_eclass_metamodels_remove_eclass_v1__to__data_synthetic_remove_eclass_metamodels_remove_eclass_v2,3.0,2.0,-1.0,0,1,4.0,3.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,MIXED
augmented_0203_eclass_added_from_data_synthetic_add_eclass4_metamodels_add_eclass4_v1__to__data_synthetic_add_eclass4_metamodels_add_eclass4_v2,1.0,2.0,1.0,1,0,1.0,2.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0104_eattribute_removed_from_data_domains_library_metamodels_library_v1__to__data_domains_library_metamodels_library_v2,2.0,2.0,0.0,0,0,3.0,2.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
,,,,0,0,,,,0,0,0,,,,0,2,0,0,1,0,0,EREFERENCE_REMOVED
augmented_0107_eclass_abstract_changed_from_data_domains_library_metamodels_library_v1__to__data_domains_library_metamodels_library_v2,2.0,2.0,0.0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0179_eattribute_added_from_data_synthetic_add_attribute3_metamodels_add_attribute3_v1__to__data_synthetic_add_attribute3_metamodels_add_attribute3_v2,1.0,1.0,0.0,0,0,1.0,2.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
data_synthetic_rename_attribute_metamodels_rename_attribute_v1__to__data_synthetic_rename_attribute_metamodels_rename_attribute_v2,1.0,1.0,0.0,0,0,2.0,2.0,0.0,2,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,MIXED
augmented_0458_eattribute_type_changed_from_data_synthetic_rename_attribute_metamodels_rename_attribute_v1__to__data_synthetic_rename_attribute_metamodels_rename_attribute_v2,1.0,1.0,0.0,0,0,2.0,2.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0361_eclass_removed_from_data_synthetic_mixed2_metamodels_mixed2_v1__to__data_synthetic_mixed2_metamodels_mixed2_v2,2.0,1.0,-1.0,0,1,3.0,2.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,1,,,,0,0,0,,,,0,0,0,0,1,0,0,ECLASS_REMOVED
,,,,0,0,,,,1,0,0,,,,0,2,0,0,0,0,0,EREFERENCE_REMOVED
,,,,0,0,,,,0,0,0,,,,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
,,,,0,1,,,,0,0,0,,,,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0012_ereference_removed_from_backend_plugins_org.eclipse.emfcloud.coffee.model_model_Coffee__c28c33f__24b7174,21.0,21.0,0.0,0,0,21.0,21.0,0.0,0,0,0,12.0,11.0,-1.0,0,1,0,0,0,0,0,EREFERENCE_REMOVED
data_synthetic_change_containment2_metamodels_change_containment2_v1__to__data_synthetic_change_containment2_metamodels_change_containment2_v2,2.0,2.0,0.0,0,0,3.0,3.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0,MIXED
data_domains_shop_metamodels_shop_v3__to__data_domains_shop_metamodels_shop_v4,3.0,4.0,1.0,1,0,10.0,15.0,5.0,3,0,0,2.0,5.0,3.0,1,0,0,0,0,0,1,MIXED
augmented_0252_eclass_abstract_changed_from_data_synthetic_add_supertype2_metamodels_add_supertype2_v1__to__data_synthetic_add_supertype2_metamodels_add_supertype2_v2,3.0,3.0,0.0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0390_eattribute_removed_from_data_synthetic_remove_attribute2_metamodels_remove_attribute2_v1__to__data_synthetic_remove_attribute2_metamodels_remove_attribute2_v2,1.0,1.0,0.0,0,0,4.0,3.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0470_eattribute_removed_from_data_synthetic_rename_eclass3_metamodels_rename_eclass3_v1__to__data_synthetic_rename_eclass3_metamodels_rename_eclass3_v2,2.0,2.0,0.0,0,0,3.0,2.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0207_eclass_abstract_changed_from_data_synthetic_add_eclass4_metamodels_add_eclass4_v1__to__data_synthetic_add_eclass4_metamodels_add_eclass4_v2,1.0,1.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2.0,3.0,1.0,1,0,4.0,5.0,1.0,0,0,1,4.0,9.0,5.0,1,0,0,0,0,0,0,MIXED
augmented_0102_eclass_removed_from_data_domains_library_metamodels_library_v1__to__data_domains_library_metamodels_library_v2,2.0,1.0,-1.0,0,1,3.0,2.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0439_eclass_removed_from_data_synthetic_remove_reference4_metamodels_remove_reference4_v1__to__data_synthetic_remove_reference4_metamodels_remove_reference4_v2,2.0,1.0,-1.0,0,1,4.0,2.0,-2.0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0286_eclass_removed_from_data_synthetic_change_abstract3_metamodels_change_abstract3_v1__to__data_synthetic_change_abstract3_metamodels_change_abstract3_v2,2.0,1.0,-1.0,0,1,3.0,2.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0124_eclass_added_from_data_domains_school_metamodels_school_v2__to__data_domains_school_metamodels_school_v3,3.0,4.0,1.0,1,0,9.0,10.0,1.0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
data_synthetic_change_nsuri4_metamodels_change_nsuri4_v1__to__data_synthetic_change_nsuri4_metamodels_change_nsuri4_v2,1.0,1.0,0.0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,MIXED
augmented_0088_eattribute_type_changed_from_data_domains_fleet_metamodels_fleet_v1__to__data_domains_fleet_metamodels_fleet_v2,1.0,1.0,0.0,0,0,3.0,3.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0037_ereference_multiplicity_changed_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2.0,2.0,0.0,0,0,4.0,4.0,0.0,0,0,0,4.0,4.0,0.0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0362_eattribute_added_from_data_synthetic_mixed2_metamodels_mixed2_v1__to__data_synthetic_mixed2_metamodels_mixed2_v2,2.0,2.0,0.0,0,0,3.0,4.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0034_eattribute_type_changed_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2.0,2.0,0.0,0,0,4.0,4.0,0.0,0,0,1,4.0,4.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,EREFERENCE_ADDED
data_domains_smartgrid_metamodels_smartgrid_v2__to__data_domains_smartgrid_metamodels_smartgrid_v3,2.0,3.0,1.0,2,1,5.0,9.0,4.0,1,0,0,1.0,2.0,1.0,0,0,0,0,0,0,1,MIXED
augmented_0132_eclass_abstract_changed_from_data_domains_school_metamodels_school_v2__to__data_domains_school_metamodels_school_v3,3.0,3.0,0.0,0,0,9.0,9.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0300_eclass_removed_from_data_synthetic_change_abstract_metamodels_change_abstract_v1__to__data_synthetic_change_abstract_metamodels_change_abstract_v2,2.0,1.0,-1.0,0,1,2.0,1.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,0,1,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0419_eattribute_type_changed_from_data_synthetic_remove_eclass3_metamodels_remove_eclass3_v1__to__data_synthetic_remove_eclass3_metamodels_remove_eclass3_v2,3.0,3.0,0.0,0,0,4.0,4.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0289_eattribute_type_changed_from_data_synthetic_change_abstract3_metamodels_change_abstract3_v1__to__data_synthetic_change_abstract3_metamodels_change_abstract3_v2,2.0,2.0,0.0,0,0,3.0,3.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
tests_org.eclipse.emfcloud.modelserver.emf.tests_resources_Test1__381b6ea__94a5a6d,2.0,2.0,0.0,0,0,2.0,3.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,MIXED
data_synthetic_rename_attribute2_metamodels_rename_attribute2_v1__to__data_synthetic_rename_attribute2_metamodels_rename_attribute2_v2,1.0,1.0,0.0,0,0,3.0,3.0,0.0,3,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,MIXED
,,,,0,0,,,,0,0,0,,,,0,0,0,1,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
augmented_0033_eattribute_removed_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2.0,2.0,0.0,0,0,4.0,3.0,-1.0,0,1,0,4.0,4.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0297_ereference_added_from_data_synthetic_change_abstract4_metamodels_change_abstract4_v1__to__data_synthetic_change_abstract4_metamodels_change_abstract4_v2,2.0,2.0,0.0,0,0,3.0,3.0,0.0,0,0,0,0.0,1.0,1.0,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0208_eclass_added_from_data_synthetic_add_eclass5_metamodels_add_eclass5_v1__to__data_synthetic_add_eclass5_metamodels_add_eclass5_v2,1.0,2.0,1.0,1,0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
,,,,0,3,,,,0,0,0,,,,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,1,,,,0,0,0,,,,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0163_eclass_removed_from_data_domains_smartgrid_metamodels_smartgrid_v2__to__data_domains_smartgrid_metamodels_smartgrid_v3,2.0,1.0,-1.0,0,1,5.0,3.0,-2.0,0,0,0,1.0,0.0,-1.0,0,0,0,0,0,0,0,ECLASS_REMOVED
data_domains_shop_metamodels_shop_v1__to__data_domains_shop_metamodels_shop_v2,1.0,2.0,1.0,1,0,2.0,6.0,4.0,2,0,0,0.0,1.0,1.0,0,0,0,0,0,0,1,MIXED
augmented_0494_eattribute_added_from_tests_org.eclipse.emfcloud.modelserver.emf.tests_resources_Test1__10f1a24__94a5a6d,2.0,2.0,0.0,0,0,2.0,3.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0030_eclass_added_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__381b6ea__11a7d73,2.0,3.0,1.0,1,0,4.0,5.0,1.0,0,0,0,4.0,4.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
,,,,0,0,,,,0,0,0,,,,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0473_eclass_abstract_changed_from_data_synthetic_rename_eclass3_metamodels_rename_eclass3_v1__to__data_synthetic_rename_eclass3_metamodels_rename_eclass3_v2,2.0,2.0,0.0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0115_ereference_multiplicity_changed_from_data_domains_library_metamodels_library_v2__to__data_domains_library_metamodels_library_v3,3.0,3.0,0.0,0,0,7.0,7.0,0.0,0,0,0,2.0,2.0,0.0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0273_eattribute_removed_from_data_synthetic_add_supertype_metamodels_add_supertype_v1__to__data_synthetic_add_supertype_metamodels_add_supertype_v2,2.0,2.0,0.0,0,0,2.0,1.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0395_eattribute_removed_from_data_synthetic_remove_attribute3_metamodels_remove_attribute3_v1__to__data_synthetic_remove_attribute3_metamodels_remove_attribute3_v2,1.0,1.0,0.0,0,0,4.0,3.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0425_eattribute_removed_from_data_synthetic_remove_eclass4_metamodels_remove_eclass4_v1__to__data_synthetic_remove_eclass4_metamodels_remove_eclass4_v2,3.0,3.0,0.0,0,0,5.0,4.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0468_eclass_removed_from_data_synthetic_rename_eclass3_metamodels_rename_eclass3_v1__to__data_synthetic_rename_eclass3_metamodels_rename_eclass3_v2,2.0,1.0,-1.0,0,1,3.0,2.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,2,,,,0,0,0,,,,0,0,0,0,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
,,,,0,0,,,,0,0,0,,,,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0221_eattribute_removed_from_data_synthetic_add_reference2_metamodels_add_reference2_v1__to__data_synthetic_add_reference2_metamodels_add_reference2_v2,2.0,2.0,0.0,0,0,2.0,1.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0143_ereference_added_from_data_domains_shop_metamodels_shop_v2__to__data_domains_shop_metamodels_shop_v3,2.0,2.0,0.0,0,0,6.0,6.0,0.0,0,0,0,1.0,2.0,1.0,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0342_eattribute_removed_from_data_synthetic_change_type2_metamodels_change_type2_v1__to__data_synthetic_change_type2_metamodels_change_type2_v2,1.0,1.0,0.0,0,0,3.0,2.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,1,1,ECLASS_SUPERTYPE_ADDED
augmented_0325_eclass_added_from_data_synthetic_change_nsuri3_metamodels_change_nsuri3_v1__to__data_synthetic_change_nsuri3_metamodels_change_nsuri3_v2,1.0,2.0,1.0,1,0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0394_eattribute_added_from_data_synthetic_remove_attribute3_metamodels_remove_attribute3_v1__to__data_synthetic_remove_attribute3_metamodels_remove_attribute3_v2,1.0,1.0,0.0,0,0,4.0,5.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0416_eclass_removed_from_data_synthetic_remove_eclass3_metamodels_remove_eclass3_v1__to__data_synthetic_remove_eclass3_metamodels_remove_eclass3_v2,3.0,2.0,-1.0,0,1,4.0,3.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,0,,,,0,0,0,,,,0,0,0,1,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
augmented_0249_eattribute_removed_from_data_synthetic_add_supertype2_metamodels_add_supertype2_v1__to__data_synthetic_add_supertype2_metamodels_add_supertype2_v2,3.0,3.0,0.0,0,0,4.0,3.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0495_eattribute_removed_from_tests_org.eclipse.emfcloud.modelserver.emf.tests_resources_Test1__10f1a24__94a5a6d,2.0,2.0,0.0,0,0,2.0,1.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0156_eclass_supertype_added_from_data_domains_shop_metamodels_shop_v3__to__data_domains_shop_metamodels_shop_v4,3.0,3.0,0.0,0,0,10.0,10.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0455_eclass_added_from_data_synthetic_rename_attribute_metamodels_rename_attribute_v1__to__data_synthetic_rename_attribute_metamodels_rename_attribute_v2,1.0,2.0,1.0,1,0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
,,,,0,0,,,,0,0,0,,,,0,1,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0155_eclass_abstract_changed_from_data_domains_shop_metamodels_shop_v3__to__data_domains_shop_metamodels_shop_v4,3.0,3.0,0.0,0,0,10.0,10.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0157_eclass_added_from_data_domains_smartgrid_metamodels_smartgrid_v1__to__data_domains_smartgrid_metamodels_smartgrid_v2,1.0,2.0,1.0,1,0,2.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0423_eclass_removed_from_data_synthetic_remove_eclass4_metamodels_remove_eclass4_v1__to__data_synthetic_remove_eclass4_metamodels_remove_eclass4_v2,3.0,2.0,-1.0,0,1,5.0,3.0,-2.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0396_eattribute_type_changed_from_data_synthetic_remove_attribute3_metamodels_remove_attribute3_v1__to__data_synthetic_remove_attribute3_metamodels_remove_attribute3_v2,1.0,1.0,0.0,0,0,4.0,4.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
,,,,0,0,,,,0,0,0,,,,1,1,0,0,0,0,0,EREFERENCE_REMOVED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0022_eclass_removed_from_bundles_org.eclipse.emfcloud.modelserver.edit_resources_Command__11a7d73__c62bcea,3.0,2.0,-1.0,0,1,5.0,4.0,-1.0,0,0,0,9.0,5.0,-4.0,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,0,2,,,,0,0,0,,,,0,0,0,0,0,0,0,ECLASS_REMOVED
,,,,1,0,,,,0,0,0,,,,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0222_eattribute_type_changed_from_data_synthetic_add_reference2_metamodels_add_reference2_v1__to__data_synthetic_add_reference2_metamodels_add_reference2_v2,2.0,2.0,0.0,0,0,2.0,2.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
data_synthetic_add_supertype4_metamodels_add_supertype4_v1__to__data_synthetic_add_supertype4_metamodels_add_supertype4_v2,3.0,3.0,0.0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,MIXED
,,,,0,1,,,,0,0,0,,,,0,0,0,0,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
augmented_0186_eattribute_type_changed_from_data_synthetic_add_attribute4_metamodels_add_attribute4_v1__to__data_synthetic_add_attribute4_metamodels_add_attribute4_v2,1.0,1.0,0.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
,,,,0,1,,,,0,0,0,,,,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0438_eclass_removed_from_data_synthetic_remove_reference3_metamodels_remove_reference3_v1__to__data_synthetic_remove_reference3_metamodels_remove_reference3_v2,2.0,1.0,-1.0,0,1,2.0,1.0,-1.0,0,0,0,2.0,2.0,0.0,0,0,0,0,0,0,0,EREFERENCE_REMOVED
,,,,1,0,,,,0,0,0,,,,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0146_eclass_abstract_changed_from_data_domains_shop_metamodels_shop_v2__to__data_domains_shop_metamodels_shop_v3,2.0,2.0,0.0,0,0,6.0,6.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0398_eclass_added_from_data_synthetic_remove_attribute4_metamodels_remove_attribute4_v1__to__data_synthetic_remove_attribute4_metamodels_remove_attribute4_v2,1.0,2.0,1.0,1,0,5.0,6.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
,,,,0,0,,,,0,0,0,,,,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
,,,,0,0,,,,0,0,0,,,,0,0,0,1,0,0,0,EREFERENCE_CONTAINMENT_CHANGED
augmented_0073_eclass_removed_from_data_domains_clinic_metamodels_clinic_v2__to__data_domains_clinic_metamodels_clinic_v3,3.0,2.0,-1.0,0,1,9.0,7.0,-2.0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0,ECLASS_REMOVED
data_domains_banking_metamodels_banking_v3__to__data_domains_banking_metamodels_banking_v4,3.0,4.0,1.0,1,0,11.0,18.0,7.0,4,0,0,2.0,3.0,1.0,0,0,0,0,0,0,1,MIXED
,,,,0,0,,,,1,0,0,,,,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
,,,,1,0,,,,0,0,0,,,,0,0,0,0,0,3,0,ECLASS_SUPERTYPE_ADDED
augmented_0275_ereference_added_from_data_synthetic_add_supertype_metamodels_add_supertype_v1__to__data_synthetic_add_supertype_metamodels_add_supertype_v2,2.0,2.0,0.0,0,0,2.0,2.0,0.0,0,0,0,0.0,1.0,1.0,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0347_eattribute_removed_from_data_synthetic_change_type3_metamodels_change_type3_v1__to__data_synthetic_change_type3_metamodels_change_type3_v2,1.0,1.0,0.0,0,0,3.0,2.0,-1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0178_eclass_added_from_data_synthetic_add_attribute3_metamodels_add_attribute3_v1__to__data_synthetic_add_attribute3_metamodels_add_attribute3_v2,1.0,2.0,1.0,1,0,1.0,2.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,ECLASS_ADDED
data_domains_library_metamodels_library_v2__to__data_domains_library_metamodels_library_v3,3.0,4.0,1.0,1,0,7.0,11.0,4.0,3,0,0,2.0,4.0,2.0,0,0,0,0,1,0,1,MIXED
