sep=,
pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
augmented_0441_eclass_added_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0442_eclass_removed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0443_eattribute_added_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0444_eattribute_removed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0445_eattribute_type_changed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0446_ereference_added_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0447_ereference_removed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0448_ereference_multiplicity_changed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0449_eclass_abstract_changed_from_DocMgmt__DocMgmt_v1__to__DocMgmt_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0450_eclass_added_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0451_eclass_removed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0452_eattribute_added_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0453_eattribute_removed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0454_eattribute_type_changed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0455_ereference_added_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0456_ereference_removed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0457_ereference_multiplicity_changed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0458_eclass_abstract_changed_from_DocMgmt__DocMgmt_v2__to__DocMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0459_eclass_added_from_domains__3DPrint_v1__to__3DPrint_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0460_eclass_removed_from_domains__3DPrint_v1__to__3DPrint_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0461_eattribute_added_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0462_eattribute_removed_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0463_eattribute_type_changed_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0464_ereference_added_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0465_ereference_removed_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0466_ereference_multiplicity_changed_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0467_eclass_abstract_changed_from_domains__3DPrint_v1__to__3DPrint_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0468_eclass_added_from_domains__3DPrint_v2__to__3DPrint_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0469_eclass_removed_from_domains__3DPrint_v2__to__3DPrint_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0470_eattribute_added_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0471_eattribute_removed_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0472_eattribute_type_changed_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0473_ereference_added_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0474_ereference_removed_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0475_ereference_multiplicity_changed_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0476_eclass_abstract_changed_from_domains__3DPrint_v2__to__3DPrint_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0477_eclass_added_from_domains__AeroEng_v1__to__AeroEng_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0478_eclass_removed_from_domains__AeroEng_v1__to__AeroEng_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0479_eattribute_added_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0480_eattribute_removed_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0481_eattribute_type_changed_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0482_ereference_added_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0483_ereference_removed_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0484_ereference_multiplicity_changed_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0485_eclass_abstract_changed_from_domains__AeroEng_v1__to__AeroEng_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0486_eclass_added_from_domains__AeroEng_v2__to__AeroEng_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0487_eclass_removed_from_domains__AeroEng_v2__to__AeroEng_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0488_eattribute_added_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0489_eattribute_removed_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0490_eattribute_type_changed_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0491_ereference_added_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0492_ereference_removed_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0493_ereference_multiplicity_changed_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0494_eclass_abstract_changed_from_domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0495_eclass_added_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0496_eclass_removed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0497_eattribute_added_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0498_eattribute_removed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0499_eattribute_type_changed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0500_ereference_added_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0501_ereference_removed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0502_ereference_multiplicity_changed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0503_eclass_abstract_changed_from_domains__AgriFarm_v1__to__AgriFarm_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0504_eclass_added_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0505_eclass_removed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0506_eattribute_added_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0507_eattribute_removed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0508_eattribute_type_changed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0509_ereference_added_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0510_ereference_removed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0511_ereference_multiplicity_changed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0512_eclass_abstract_changed_from_domains__AgriFarm_v2__to__AgriFarm_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0513_eclass_added_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0514_eclass_removed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0515_eattribute_added_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0516_eattribute_removed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0517_eattribute_type_changed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0518_ereference_added_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0519_ereference_removed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0520_ereference_multiplicity_changed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0521_eclass_abstract_changed_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0522_eclass_added_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0523_eclass_removed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0524_eattribute_added_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0525_eattribute_removed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0526_eattribute_type_changed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0527_ereference_added_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0528_ereference_removed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0529_ereference_multiplicity_changed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0530_eclass_abstract_changed_from_domains__AirTraffic_v2__to__AirTraffic_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0531_eclass_added_from_domains__AR_VR_v1__to__AR_VR_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0532_eclass_removed_from_domains__AR_VR_v1__to__AR_VR_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0533_eattribute_added_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0534_eattribute_removed_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0535_eattribute_type_changed_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0536_ereference_added_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0537_ereference_removed_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0538_ereference_multiplicity_changed_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0539_eclass_abstract_changed_from_domains__AR_VR_v1__to__AR_VR_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0540_eclass_added_from_domains__AR_VR_v2__to__AR_VR_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0541_eclass_removed_from_domains__AR_VR_v2__to__AR_VR_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0542_eattribute_added_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0543_eattribute_removed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0544_eattribute_type_changed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0545_ereference_added_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0546_ereference_removed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0547_ereference_multiplicity_changed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0548_eclass_abstract_changed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0549_eclass_added_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0550_eclass_removed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0551_eattribute_added_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0552_eattribute_removed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0553_eattribute_type_changed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0554_ereference_added_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0555_ereference_removed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0556_ereference_multiplicity_changed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0557_eclass_abstract_changed_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0558_eclass_added_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0559_eclass_removed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0560_eattribute_added_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0561_eattribute_removed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0562_eattribute_type_changed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0563_ereference_added_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0564_ereference_removed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0565_ereference_multiplicity_changed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0566_eclass_abstract_changed_from_domains__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0567_eclass_added_from_domains__banking_v1__to__banking_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0568_eclass_removed_from_domains__banking_v1__to__banking_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0569_eattribute_added_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0570_eattribute_removed_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0571_eattribute_type_changed_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0572_ereference_added_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0573_ereference_removed_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0574_ereference_multiplicity_changed_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0575_eclass_abstract_changed_from_domains__banking_v1__to__banking_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0576_eclass_added_from_domains__banking_v2__to__banking_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0577_eclass_removed_from_domains__banking_v2__to__banking_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0578_eattribute_added_from_domains__banking_v2__to__banking_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
